date_collection,amount_news_name,com_title_list,amount_news_ceo,ceo_title_list,alpha_news_amount,news_sentiment_mean,date_global_quote,open,high,low,close,volume,date_federal_funds_rate,federal_funds_rate,date_currency_exchange_rate,currency_exchange_rate,date_cpi,cpi,date_inflation,inflation,date_unenployment,unemployment,date_gdp,real_gdp,date_retail_sales,retail_sales,market_capitalization,ebitda,pe_ratio,peg_ratio,dividend_per_share,dividend_yield,eps,revenue_per_share_ttm,profit_margin,operating_margin_ttm,return_on_assets_ttm,return_on_equity_ttm,revenue_ttm,gross_profit_ttm,diluted_eps_ttm,quarterly_earnings_growth_yoy,quarterly_revenue_growth_yoy,analyst_target_price,trailing_pe,forward_pe,price_to_sales_ratio_ttm,price_to_book_ratio,ev_to_revenue,ev_to_ebitda,beta,week_high_52,week_low_52,day_moving_average_50,day_moving_average_200,shares_outstanding,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,fiscalDateEnding.1,reportedCurrency.1,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda.1,netIncome,sentiment_name,sentiment_ceo
20231227,3,"['Китайская материнская плата Maxsun iCraft Z790 WiFi: модель на флагманском чипсете Intel Z790 в половину цены флагманов', 'Maxsun iCraft Z790 WiFi — красивая материнская плата на топовом чипсете Intel Z790. По возможностям она практически не уступает аналогам именитых и хорошо известных производителей, но при этом стоимость платы раза в 2 ниже, чем у флагманских моделей на том же…', 'Adobe Inc. (NASDAQ:ADBE) CFO Sells 3,000 Shares of Stock', 'Adobe Inc. (NASDAQ:ADBE – Get Free Report) CFO Daniel Durn sold 3,000 shares of the business’s stock in a transaction that occurred on Friday, December 22nd. The stock was sold at an average price of $596.94, for a total transaction of $1,790,820.00. Followin…', 'Adobe Inc. (NASDAQ:ADBE) CEO Sells 32,000 Shares', 'Adobe Inc. (NASDAQ:ADBE – Get Free Report) CEO Shantanu Narayen sold 32,000 shares of the company’s stock in a transaction dated Friday, December 22nd. The stock was sold at an average price of $598.28, for a total transaction of $19,144,960.00. Following the…']",1,"['Adobe Inc. (NASDAQ:ADBE) CEO Sells 32,000 Shares', 'Adobe Inc. (NASDAQ:ADBE – Get Free Report) CEO Shantanu Narayen sold 32,000 shares of the company’s stock in a transaction dated Friday, December 22nd. The stock was sold at an average price of $598.28, for a total transaction of $19,144,960.00. Following the…']",2,0.2407085,2023-12-27,598.6,599.79,593.71,596.08,1392322,2023-12-26,5.33,2023-12-28 10:11:02,140.723,2023-11-01,307.051,2022-01-01,8.00279982052121,2023-11-01,3.7,2023-07-01,5642.697,2023-11-01,625140.0,272387785000,1862000000,50.49,2.211,0.0,0.0115,16.07,42.47,0.28,0.345,0.146,0.355,19409000000,15441000000,11.85,0.278,0.116,647.68,50.49,33.22,13.98,16.43,13.79,34.38,1.335,633.89,318.6,583.76,488.72,455300000,2023-09-01,USD,29090000000,10410000000,,1850000000,19847000000,2036000000,,15134000000,2334000000,12800000000,915000000,,915000000,13314000000,8334000000,314000000,10963000000,0,74000000.0,1347000000,463000000.0,3633000000,,,3633000000,2571000000.0,352000000,15776000000,27146000000,32012000000,0,456000000,2023-09-01,USD,4310000000,4890000000,580000000,50000000,1697000000,1690000000,881000000,2613000000,,-27000000,,27000000,,67000000,,92000000,1743000000,340000000,27000000,1403000000,1415000000,1770000000,1862000000,1403000000,0.12498140335083008,0.0
20231223,0,0,0,0,0,0.0,2023-12-22,600.8,601.86,596.0,598.75,1660631,2023-12-21,5.33,2023-12-24 10:11:02,142.441,2023-11-01,307.051,2022-01-01,8.00279982052121,2023-11-01,3.7,2023-07-01,5642.697,2023-11-01,625140.0,273243750000,1862000000,50.74,2.211,0.0,0.0115,16.07,42.47,0.28,0.345,0.146,0.355,19409000000,15441000000,11.8,0.278,0.116,647.68,50.74,33.22,13.98,16.43,13.79,34.38,1.335,633.89,318.6,582.98,487.42,455300000,2023-09-01,USD,29090000000,10410000000,,1850000000,19847000000,2036000000,,15134000000,2334000000,12800000000,915000000,,915000000,13314000000,8334000000,314000000,10963000000,0,74000000.0,1347000000,463000000.0,3633000000,,,3633000000,2571000000.0,352000000,15776000000,27146000000,32012000000,0,456000000,2023-09-01,USD,4310000000,4890000000,580000000,50000000,1697000000,1690000000,881000000,2613000000,,-27000000,,27000000,,67000000,,92000000,1743000000,340000000,27000000,1403000000,1415000000,1770000000,1862000000,1403000000,-0.6256003081798553,0.0
20240408,1,"['Материнская плата MSI MPG Z790 Edge Ti Max WiFi на чипсете Intel Z790: черно-серебристый дизайн, поддержка SSD с интерфейсом PCIe 5.0, контроллер Wi-Fi 7 и Bluetooth 5.4', 'Материнская плата MSI MPG Z790 Edge Ti Max WiFi — представитель почти флагманской серии MPG с примерной стоимостью в районе 50 тысяч рублей. У нее 17 USB-портов, включая 5 USB 3.2 Gen2 и 2 USB 3.2 Gen2×2, 1 полноценный слот PCIe 5.0 х16, 5 слотов M.2 (один по…']",0,0,5,0.3062464,2024-04-08,484.78,486.98,477.23,484.28,3436622,2024-04-05,5.33,2024-04-09 09:11:01,151.888,2024-02-01,310.326,2022-01-01,8.00279982052121,2024-03-01,3.8,2023-10-01,5761.525,2024-02-01,555127.0,217333760000,1079000000,46.33,1.799,,,4.48,43.76,0.241,0.368,0.157,0.324,19936000000,15441000000,10.47,-0.498,0.113,621.87,46.33,26.95,10.9,14.05,10.76,30.0,1.272,638.25,331.89,559.87,553.43,448000000,2024-03-01,USD,28751000000,10008000000,,2057000000,19754000000,1988000000,,14825000000,2022000000,12803000000,566000000,,566000000,13291000000,9537000000,300000000,12220000000,1497000000,,1616000000,451000000.0,2138000000,1497000000.0,,2138000000,,435000000,15460000000,30109000000,33809000000,0,453000000,2024-03-01,USD,4592000000,5182000000,590000000,42000000,907000000,1704000000,939000000,3685000000,,-27000000,,27000000,,70000000,,84000000,968000000,348000000,27000000,620000000,628000000,995000000,1079000000,620000000,0.0,0.0
20231229,1,"['Marshall Financial Group LLC Sells 138 Shares of Adobe Inc. (NASDAQ:ADBE)', 'Marshall Financial Group LLC reduced its holdings in Adobe Inc. (NASDAQ:ADBE – Free Report) by 3.1% during the third quarter, according to the company in its most recent 13F filing with the SEC. The fund owned 4,277 shares of the software company’s stock afte…']",0,0,3,0.213113,2023-12-29,596.09,600.75,592.94,596.6,1890231,2023-12-28,5.33,2023-12-30 10:11:01,141.027,2023-11-01,307.051,2022-01-01,8.00279982052121,2023-11-01,3.7,2023-07-01,5642.697,2023-11-01,625140.0,271140258000,1862000000,50.51,2.214,0.0,0.0115,16.07,42.47,0.28,0.345,0.146,0.355,19409000000,15441000000,11.79,0.278,0.116,648.57,50.51,33.22,13.97,16.41,13.78,34.35,1.335,633.89,318.6,585.65,491.43,455300000,2023-09-01,USD,29090000000,10410000000,,1850000000,19847000000,2036000000,,15134000000,2334000000,12800000000,915000000,,915000000,13314000000,8334000000,314000000,10963000000,0,74000000.0,1347000000,463000000.0,3633000000,,,3633000000,2571000000.0,352000000,15776000000,27146000000,32012000000,0,456000000,2023-09-01,USD,4310000000,4890000000,580000000,50000000,1697000000,1690000000,881000000,2613000000,,-27000000,,27000000,,67000000,,92000000,1743000000,340000000,27000000,1403000000,1415000000,1770000000,1862000000,1403000000,-0.23393529653549194,0.0
20240422,3,"['A flaw in the Forminator plugin impacts hundreds of thousands of WordPress sites', 'Japan’s CERT warns of a vulnerability in the Forminator\xa0WordPress plugin that allows unrestricted file uploads to the server. Japan’s CERT warned that the WordPress plugin Forminator, developed by WPMU DEV, is affected by multiple vulnerabilities, including a…', 'Contrasting Adobe (NASDAQ:ADBE) & PowerSchool (NYSE:PWSC)', 'Adobe (NASDAQ:ADBE – Get Free Report) and PowerSchool (NYSE:PWSC – Get Free Report) are both computer and technology companies, but which is the superior stock? We will compare the two companies based on the strength of their profitability, risk, analyst reco…', '追記 (2024.04.22)', 'セキュリティホール memo - 各種 OS のセキュリティホールの備忘録']",0,0,2,0.35219,2024-04-22,470.215,471.5,462.28,466.89,2604256,2024-04-19,5.33,2024-04-23 09:11:04,154.826,2024-03-01,312.332,2022-01-01,8.00279982052121,2024-03-01,3.8,2023-10-01,5761.525,2024-03-01,614526.0,208328950000,1079000000,44.46,1.759,,,4.48,43.76,0.241,0.368,0.157,0.324,19936000000,15441000000,10.46,-0.498,0.113,621.87,44.46,26.39,10.65,13.74,10.52,29.33,1.272,638.25,331.89,530.93,553.16,448000000,2024-03-01,USD,28751000000,10008000000,,2057000000,19754000000,1988000000,,14825000000,2022000000,12803000000,566000000,,566000000,13291000000,9537000000,300000000,12220000000,1497000000,,1616000000,451000000.0,2138000000,1497000000.0,,2138000000,,435000000,15460000000,30109000000,33809000000,0,453000000,2024-03-01,USD,4592000000,5182000000,590000000,42000000,907000000,1704000000,939000000,3685000000,,-27000000,,27000000,,70000000,,84000000,968000000,348000000,27000000,620000000,628000000,995000000,1079000000,620000000,0.0,0.0
20240204,0,0,0,0,0,0.0,2024-02-02,624.79,638.25,617.01,634.76,2542763,2024-02-01,5.33,2024-02-05 10:11:01,148.497,2023-12-01,306.746,2022-01-01,8.00279982052121,2024-01-01,3.7,2023-10-01,5769.95,2023-12-01,675361.0,286911529000,2162000000,53.75,2.363,0.0,0.0115,16.07,42.46,0.28,0.345,0.146,0.355,19409000000,15441000000,11.81,0.278,0.116,652.57,53.75,35.46,14.78,17.37,14.59,36.38,1.33,638.25,318.6,604.18,520.11,452000000,2023-12-01,USD,29779000000,11084000000,,2224000000,20205000000,2030000000,1731000000.0,14981000000,2176000000,12805000000,701000000,,701000000,13261000000,8251000000,314000000,11900000000,0,73000000.0,1376000000,446000000.0,3634000000,,,3634000000,2027000000.0,376000000,16518000000,28129000000,33346000000,0,455000000,2023-12-01,USD,4414000000,5048000000,634000000,49000000,1743000000,1740000000,889000000,2671000000,,-28000000,,28000000,,89000000,,326000000,1808000000,325000000,28000000,1483000000,1483000000,1836000000,2162000000,1483000000,0.4277663230895996,0.0
20240228,0,0,0,0,2,0.1218544999999999,2024-02-28,552.0,557.2,549.7601,551.82,2313223,2024-02-27,5.33,2024-02-29 10:11:01,149.882,2024-01-01,308.417,2022-01-01,8.00279982052121,2024-01-01,3.7,2023-10-01,5760.935,2024-01-01,554784.0,253336945000,2162000000,47.38,2.087,,,16.07,42.46,0.28,0.345,0.146,0.355,19409000000,15441000000,11.83,0.278,0.116,652.57,47.38,31.35,13.05,15.34,12.86,32.06,1.335,638.25,321.56,597.05,535.66,452000000,2023-12-01,USD,29779000000,11084000000,,2224000000,20205000000,2030000000,1731000000.0,14981000000,2176000000,12805000000,701000000,,701000000,13261000000,8251000000,314000000,11900000000,0,73000000.0,1376000000,446000000.0,3634000000,,,3634000000,2027000000.0,376000000,16518000000,28129000000,33346000000,0,455000000,2023-12-01,USD,4414000000,5048000000,634000000,49000000,1743000000,1740000000,889000000,2671000000,,-28000000,,28000000,,89000000,,326000000,1808000000,325000000,28000000,1483000000,1483000000,1836000000,2162000000,1483000000,0.0,0.0
20231130,2,"['HPE, Nvidia partner on AI-optimized platforms and services', 'Hewlett Packard Enterprise Inc. is tuning up its artificial intelligence portfolio with today’s announcement of a new set of hybrid cloud offerings for machine learning development, data analytics, AI-optimized file storage and fine-tuning of AI inferencing s…', 'Freshworks benoemt Mika Yamamoto tot Chief Customer and Marketing Officer', 'Utrecht, 30 november 2023 – Freshworks Inc. maakt vandaag de aanstelling bekend van Mika Yamamoto als de Chief Customer and […]']",0,0,2,0.322454,2023-11-30,620.0,621.48,605.07,611.01,3960309,2023-11-29,5.33,2023-12-01 10:11:01,147.85,2023-10-01,307.671,2022-01-01,8.00279982052117,2023-10-01,3.9,2023-07-01,5640.366,2023-10-01,608839.0,281097667000,1862000000,55.57,2.292,0.0,0.0115,11.8,41.11,0.271,0.347,0.144,0.34,18886001000,15441000000,11.11,0.26,0.103,562.62,55.57,34.36,14.88,17.82,14.7,37.09,1.324,628.6,318.6,555.02,466.55,455300000,2023-09-01,USD,29090000000,10410000000,,1850000000,19847000000,2036000000,,15134000000,2334000000,12800000000,915000000,,915000000,13314000000,8334000000,314000000,10963000000,0,74000000.0,1347000000,463000000.0,3633000000,,,3633000000,2571000000.0,352000000,15776000000,27146000000,32012000000,0,456000000,2023-09-01,USD,4310000000,4890000000,580000000,50000000,1697000000,1690000000,881000000,2613000000,,-27000000,,27000000,,67000000,,92000000,1743000000,340000000,27000000,1403000000,1415000000,1770000000,1862000000,1403000000,-0.1308696667353312,0.0
20240305,2,"['Experts disclosed two severe flaws in JetBrains TeamCity On-Premises software', 'Two new security flaws in JetBrains TeamCity On-Premises software can allow attackers to take over affected systems. Rapid7 researchers disclosed two new critical security vulnerabilities, tracked as\xa0CVE-2024-27198 (CVSS score: 9.8)\xa0and\xa0CVE-2024-27199 (CVSS s…', 'Ukraine’s GUR hacked the Russian Ministry of Defense', 'The Main Intelligence Directorate (GUR) of Ukraine’s Ministry of Defense claims that it hacked the Russian Ministry of Defense. The Main Intelligence Directorate (GUR) of Ukraine’s Ministry of Defense announced it had breached the Russian Ministry of Defense …']",0,0,3,0.1357946666666666,2024-03-05,562.6,564.19,539.35,544.84,4286834,2024-03-04,5.33,2024-03-06 10:11:32,149.708,2024-01-01,308.417,2022-01-01,8.00279982052121,2024-01-01,3.7,2023-10-01,5760.935,2024-01-01,554784.0,258042397000,2162000000,48.29,2.126,,,0.0,42.46,0.28,0.345,0.146,0.355,19409000000,15441000000,11.76,0.278,0.116,602.09,48.29,31.85,13.29,15.62,13.05,32.54,1.294,638.25,323.29,592.45,541.09,452000000,2023-12-01,USD,29779000000,11084000000,,2224000000,20205000000,2030000000,1731000000.0,14981000000,2176000000,12805000000,701000000,,701000000,13261000000,8251000000,314000000,11900000000,0,73000000.0,1376000000,446000000.0,3634000000,,,3634000000,2027000000.0,376000000,16518000000,28129000000,33346000000,0,455000000,2023-12-01,USD,4414000000,5048000000,634000000,49000000,1743000000,1740000000,889000000,2671000000,,-28000000,,28000000,,89000000,,326000000,1808000000,325000000,28000000,1483000000,1483000000,1836000000,2162000000,1483000000,0.0,0.0
20240330,5,"['Adobe’s (ADBE) “Outperform” Rating Reiterated at Oppenheimer', 'Oppenheimer restated their outperform rating on shares of Adobe (NASDAQ:ADBE – Free Report) in a research note issued to investors on Wednesday, Benzinga reports. The firm currently has a $660.00 price target on the software company’s stock. Several other res…', 'Adobe’s (ADBE) “Overweight” Rating Reiterated at Piper Sandler', 'Piper Sandler reiterated their overweight rating on shares of Adobe (NASDAQ:ADBE – Free Report) in a research report released on Wednesday morning, Benzinga reports. Piper Sandler currently has a $700.00 price target on the software company’s stock. A number …', 'Adobe (NASDAQ:ADBE) Stock Rating Reaffirmed by JMP Securities', 'Adobe (NASDAQ:ADBE – Get Free Report)‘s stock had its “market perform” rating reiterated by research analysts at JMP Securities in a report issued on Thursday, Benzinga reports. ADBE has been the topic of several other research reports. TD Cowen dropped their…', 'DA Davidson Reiterates Buy Rating for Adobe (NASDAQ:ADBE)', 'Adobe (NASDAQ:ADBE – Get Free Report)‘s stock had its “buy” rating reiterated by analysts at DA Davidson in a research report issued to clients and investors on Thursday, Benzinga reports. They presently have a $685.00 target price on the software company’s s…', 'Public Health Marketing & Digital Communications Campaign Outreach & Stakeholder Engagement Lead', 'Summary Description:\nICF, Inc., is seeking a communications professional with prior public health campaign experience to lead outreach and stakeholder engagement efforts for a public health campaign ...']",0,0,2,0.134814,2024-03-28,508.12,509.0,500.26,504.6,3897003,2024-03-28,5.33,2024-03-31 09:11:34,151.303,2024-02-01,310.326,2022-01-01,8.00279982052121,2024-02-01,3.9,2023-10-01,5761.525,2024-02-01,555127.0,226060796000,1079000000,48.29,1.872,,,4.48,43.76,0.241,0.368,0.157,0.324,19936000000,15441000000,10.45,-0.498,0.113,621.87,48.29,28.09,11.34,14.62,11.2,31.24,1.294,638.25,331.89,570.71,553.23,448000000,2024-03-01,USD,28751000000,10008000000,,2057000000,19754000000,1988000000,,14825000000,2022000000,12803000000,566000000,,566000000,13291000000,9537000000,300000000,12220000000,1497000000,,1616000000,451000000.0,2138000000,1497000000.0,,2138000000,,435000000,15460000000,30109000000,33809000000,0,453000000,2024-03-01,USD,4592000000,5182000000,590000000,42000000,907000000,1704000000,939000000,3685000000,,-27000000,,27000000,,70000000,,84000000,968000000,348000000,27000000,620000000,628000000,995000000,1079000000,620000000,0.12486665695905685,0.0
20240224,1,"['Anant-Radhika के प्री वेडिंग सेरेमनी में परफॉर्म करेंगे Rihanna-अरिजीत सिंह, सामने आई सेलेब्स की लिस्ट', 'Anant Ambani And Radhika Merchant pre wedding: जामनगर में खूब धूम-धड़ाके के साथ मुकेश अंबानी (Mukesh Ambani) और नीता अंबानी (Nita Ambani) के छोटे बेटे अनंत अंबानी के प्री वेडिंग फंक्शन हो रहे हैं। अनंत अंबानी की शादी Encore Healthcare Pvt Ltd के CEO वीरेन मर्…']",2,"['अंबानींचे शाही प्री-वेडिंग फेस्टिव्हल; रिहाना-झुकरबर्ग लावणार हजेरी? पाहा पाहुण्यांच्या यादी', 'Anant Ambani and Radhika Merchant Wedding Guest List: अब्जाधीश उद्योगपती मुकेश अंबानी यांच्या घरात सध्या आनंदाचे वातावरण आहे. आकाश आणि इशा दोन्ही आपापल्या आयुष्यात सेटल झाल्यानंतर आता धाकटा मुलगा अनंत अंबानी प्रेयसी राधिका मर्चंटबरोबर लग्नाच्या बेडीत अडकणार आ…', '黄仁勋最新专访分享对GPU未来和竞争对手的看法 称华为是个好公司', '最近，《连线》的记者采访了英伟达CEO黄仁勋。记者表示，与Jensen\nHuang交流应该带有警告标签，因为这位NVIDIA首席执行官对人工智能的发展方向如此投入，以至于在经过近 90\n分钟的热烈交谈后，我（指代本采访的记者，下同）确信未来将是神经网络的涅槃。\r\n\n我还可以看到这一切：机器人复兴、医疗天赐物（medical godsends）、自动驾驶汽车、有记忆的聊天机器人。该公司圣克拉拉园区的建筑物并没有起到任何作用。无论我的目光落在哪里，我都会看到三角形中的三角形，这种形状帮助英伟达获得了第一笔财富。黄是过…']",0,0.0,2024-02-23,543.49,557.18,541.48,553.44,4546484,2024-02-22,5.33,2024-02-25 10:11:04,150.44,2024-01-01,308.417,2022-01-01,8.00279982052121,2024-01-01,3.7,2023-10-01,5769.95,2024-01-01,554784.0,250154877000,2162000000,46.74,2.061,,,16.07,42.46,0.28,0.345,0.146,0.355,19409000000,15441000000,11.84,0.278,0.116,652.57,46.74,30.96,12.89,15.14,12.69,31.65,1.335,638.25,320.7,597.05,535.66,452000000,2023-12-01,USD,29779000000,11084000000,,2224000000,20205000000,2030000000,1731000000.0,14981000000,2176000000,12805000000,701000000,,701000000,13261000000,8251000000,314000000,11900000000,0,73000000.0,1376000000,446000000.0,3634000000,,,3634000000,2027000000.0,376000000,16518000000,28129000000,33346000000,0,455000000,2023-12-01,USD,4414000000,5048000000,634000000,49000000,1743000000,1740000000,889000000,2671000000,,-28000000,,28000000,,89000000,,326000000,1808000000,325000000,28000000,1483000000,1483000000,1836000000,2162000000,1483000000,0.15635567903518677,0.0
